Brand_Name,Material_Type,Eco_Friendly_Manufacturing,Recycling_Programs,Certifications,Transaction_Items
Brand_523,Organic Cotton,No,No,B Corp,"['Organic Cotton', 'No', 'No', 'B Corp']"
Brand_4638,Vegan Leather,Yes,No,OEKO-TEX,"['Vegan Leather', 'Yes', 'No', 'OEKO-TEX']"
Brand_4194,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_2399,Recycled Polyester,No,Yes,B Corp,"['Recycled Polyester', 'No', 'Yes', 'B Corp']"
Brand_2208,Tencel,Yes,No,B Corp,"['Tencel', 'Yes', 'No', 'B Corp']"
Brand_3786,Hemp,Yes,Yes,OEKO-TEX,"['Hemp', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_3865,Tencel,No,No,B Corp,"['Tencel', 'No', 'No', 'B Corp']"
Brand_4949,Vegan Leather,Yes,Yes,Fair Trade,"['Vegan Leather', 'Yes', 'Yes', 'Fair Trade']"
Brand_3064,Tencel,Yes,No,B Corp,"['Tencel', 'Yes', 'No', 'B Corp']"
Brand_1512,Recycled Polyester,Yes,No,Fair Trade,"['Recycled Polyester', 'Yes', 'No', 'Fair Trade']"
Brand_1883,Organic Cotton,No,Yes,OEKO-TEX,"['Organic Cotton', 'No', 'Yes', 'OEKO-TEX']"
Brand_652,Bamboo Fabric,Yes,Yes,GOTS,"['Bamboo Fabric', 'Yes', 'Yes', 'GOTS']"
Brand_3027,Recycled Polyester,No,Yes,GOTS,"['Recycled Polyester', 'No', 'Yes', 'GOTS']"
Brand_4122,Tencel,Yes,Yes,B Corp,"['Tencel', 'Yes', 'Yes', 'B Corp']"
Brand_370,Hemp,Yes,Yes,GOTS,"['Hemp', 'Yes', 'Yes', 'GOTS']"
Brand_3932,Bamboo Fabric,Yes,No,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'No', 'OEKO-TEX']"
Brand_119,Hemp,No,No,Fair Trade,"['Hemp', 'No', 'No', 'Fair Trade']"
Brand_3849,Bamboo Fabric,Yes,No,GOTS,"['Bamboo Fabric', 'Yes', 'No', 'GOTS']"
Brand_3304,Organic Cotton,No,Yes,OEKO-TEX,"['Organic Cotton', 'No', 'Yes', 'OEKO-TEX']"
Brand_2217,Tencel,No,Yes,OEKO-TEX,"['Tencel', 'No', 'Yes', 'OEKO-TEX']"
Brand_4042,Organic Cotton,Yes,Yes,GOTS,"['Organic Cotton', 'Yes', 'Yes', 'GOTS']"
Brand_1614,Recycled Polyester,No,Yes,B Corp,"['Recycled Polyester', 'No', 'Yes', 'B Corp']"
Brand_3164,Bamboo Fabric,Yes,No,B Corp,"['Bamboo Fabric', 'Yes', 'No', 'B Corp']"
Brand_963,Vegan Leather,Yes,Yes,B Corp,"['Vegan Leather', 'Yes', 'Yes', 'B Corp']"
Brand_2511,Tencel,No,No,Fair Trade,"['Tencel', 'No', 'No', 'Fair Trade']"
Brand_3860,Organic Cotton,Yes,Yes,OEKO-TEX,"['Organic Cotton', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_3065,Hemp,Yes,No,B Corp,"['Hemp', 'Yes', 'No', 'B Corp']"
Brand_3750,Bamboo Fabric,Yes,No,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'No', 'OEKO-TEX']"
Brand_4198,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_2416,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_4843,Organic Cotton,Yes,Yes,B Corp,"['Organic Cotton', 'Yes', 'Yes', 'B Corp']"
Brand_4409,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_2186,Recycled Polyester,Yes,No,B Corp,"['Recycled Polyester', 'Yes', 'No', 'B Corp']"
Brand_3063,Organic Cotton,Yes,No,GOTS,"['Organic Cotton', 'Yes', 'No', 'GOTS']"
Brand_2568,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_2038,Vegan Leather,No,Yes,OEKO-TEX,"['Vegan Leather', 'No', 'Yes', 'OEKO-TEX']"
Brand_4436,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_773,Vegan Leather,No,Yes,OEKO-TEX,"['Vegan Leather', 'No', 'Yes', 'OEKO-TEX']"
Brand_1285,Organic Cotton,No,Yes,Fair Trade,"['Organic Cotton', 'No', 'Yes', 'Fair Trade']"
Brand_4788,Vegan Leather,Yes,Yes,GOTS,"['Vegan Leather', 'Yes', 'Yes', 'GOTS']"
Brand_4930,Hemp,Yes,No,Fair Trade,"['Hemp', 'Yes', 'No', 'Fair Trade']"
Brand_2588,Bamboo Fabric,No,No,OEKO-TEX,"['Bamboo Fabric', 'No', 'No', 'OEKO-TEX']"
Brand_4760,Organic Cotton,No,No,GOTS,"['Organic Cotton', 'No', 'No', 'GOTS']"
Brand_1415,Recycled Polyester,No,Yes,Fair Trade,"['Recycled Polyester', 'No', 'Yes', 'Fair Trade']"
Brand_1235,Tencel,No,Yes,B Corp,"['Tencel', 'No', 'Yes', 'B Corp']"
Brand_4037,Recycled Polyester,Yes,Yes,OEKO-TEX,"['Recycled Polyester', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_436,Tencel,No,No,OEKO-TEX,"['Tencel', 'No', 'No', 'OEKO-TEX']"
Brand_1675,Hemp,No,Yes,B Corp,"['Hemp', 'No', 'Yes', 'B Corp']"
Brand_366,Bamboo Fabric,No,Yes,OEKO-TEX,"['Bamboo Fabric', 'No', 'Yes', 'OEKO-TEX']"
Brand_2875,Tencel,Yes,No,OEKO-TEX,"['Tencel', 'Yes', 'No', 'OEKO-TEX']"
Brand_232,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_4442,Recycled Polyester,Yes,Yes,OEKO-TEX,"['Recycled Polyester', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_148,Tencel,No,No,OEKO-TEX,"['Tencel', 'No', 'No', 'OEKO-TEX']"
Brand_4579,Tencel,Yes,Yes,OEKO-TEX,"['Tencel', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_3092,Hemp,Yes,Yes,OEKO-TEX,"['Hemp', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_408,Recycled Polyester,Yes,No,GOTS,"['Recycled Polyester', 'Yes', 'No', 'GOTS']"
Brand_2091,Recycled Polyester,No,Yes,Fair Trade,"['Recycled Polyester', 'No', 'Yes', 'Fair Trade']"
Brand_87,Vegan Leather,Yes,Yes,GOTS,"['Vegan Leather', 'Yes', 'Yes', 'GOTS']"
Brand_845,Hemp,Yes,No,Fair Trade,"['Hemp', 'Yes', 'No', 'Fair Trade']"
Brand_1032,Bamboo Fabric,Yes,No,Fair Trade,"['Bamboo Fabric', 'Yes', 'No', 'Fair Trade']"
Brand_4868,Organic Cotton,No,Yes,B Corp,"['Organic Cotton', 'No', 'Yes', 'B Corp']"
Brand_3485,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_3133,Tencel,No,Yes,OEKO-TEX,"['Tencel', 'No', 'Yes', 'OEKO-TEX']"
Brand_3517,Organic Cotton,Yes,Yes,OEKO-TEX,"['Organic Cotton', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_2629,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_3317,Vegan Leather,No,Yes,OEKO-TEX,"['Vegan Leather', 'No', 'Yes', 'OEKO-TEX']"
Brand_856,Tencel,No,Yes,B Corp,"['Tencel', 'No', 'Yes', 'B Corp']"
Brand_79,Organic Cotton,Yes,No,B Corp,"['Organic Cotton', 'Yes', 'No', 'B Corp']"
Brand_2248,Tencel,No,No,OEKO-TEX,"['Tencel', 'No', 'No', 'OEKO-TEX']"
Brand_4754,Hemp,No,Yes,OEKO-TEX,"['Hemp', 'No', 'Yes', 'OEKO-TEX']"
Brand_3980,Tencel,Yes,Yes,B Corp,"['Tencel', 'Yes', 'Yes', 'B Corp']"
Brand_3163,Bamboo Fabric,No,No,Fair Trade,"['Bamboo Fabric', 'No', 'No', 'Fair Trade']"
Brand_3160,Hemp,Yes,Yes,GOTS,"['Hemp', 'Yes', 'Yes', 'GOTS']"
Brand_2280,Hemp,No,Yes,Fair Trade,"['Hemp', 'No', 'Yes', 'Fair Trade']"
Brand_2819,Vegan Leather,No,No,GOTS,"['Vegan Leather', 'No', 'No', 'GOTS']"
Brand_4330,Hemp,Yes,No,Fair Trade,"['Hemp', 'Yes', 'No', 'Fair Trade']"
Brand_4212,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_3906,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_2177,Organic Cotton,Yes,No,B Corp,"['Organic Cotton', 'Yes', 'No', 'B Corp']"
Brand_425,Tencel,No,Yes,B Corp,"['Tencel', 'No', 'Yes', 'B Corp']"
Brand_393,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_4918,Organic Cotton,Yes,Yes,GOTS,"['Organic Cotton', 'Yes', 'Yes', 'GOTS']"
Brand_3719,Vegan Leather,Yes,Yes,GOTS,"['Vegan Leather', 'Yes', 'Yes', 'GOTS']"
Brand_105,Hemp,Yes,No,Fair Trade,"['Hemp', 'Yes', 'No', 'Fair Trade']"
Brand_2673,Bamboo Fabric,No,No,B Corp,"['Bamboo Fabric', 'No', 'No', 'B Corp']"
Brand_4318,Organic Cotton,Yes,No,GOTS,"['Organic Cotton', 'Yes', 'No', 'GOTS']"
Brand_3415,Vegan Leather,Yes,No,GOTS,"['Vegan Leather', 'Yes', 'No', 'GOTS']"
Brand_3051,Organic Cotton,No,No,B Corp,"['Organic Cotton', 'No', 'No', 'B Corp']"
Brand_1949,Organic Cotton,Yes,Yes,Fair Trade,"['Organic Cotton', 'Yes', 'Yes', 'Fair Trade']"
Brand_1460,Recycled Polyester,Yes,Yes,Cradle to Cradle,"['Recycled Polyester', 'Yes', 'Yes', 'Cradle to Cradle']"
Brand_3546,Bamboo Fabric,Yes,No,GOTS,"['Bamboo Fabric', 'Yes', 'No', 'GOTS']"
Brand_3045,Recycled Polyester,No,Yes,Fair Trade,"['Recycled Polyester', 'No', 'Yes', 'Fair Trade']"
Brand_2938,Recycled Polyester,No,No,Fair Trade,"['Recycled Polyester', 'No', 'No', 'Fair Trade']"
Brand_4985,Organic Cotton,Yes,Yes,B Corp,"['Organic Cotton', 'Yes', 'Yes', 'B Corp']"
Brand_1588,Bamboo Fabric,No,Yes,OEKO-TEX,"['Bamboo Fabric', 'No', 'Yes', 'OEKO-TEX']"
Brand_3983,Organic Cotton,No,Yes,OEKO-TEX,"['Organic Cotton', 'No', 'Yes', 'OEKO-TEX']"
Brand_1732,Hemp,Yes,Yes,GOTS,"['Hemp', 'Yes', 'Yes', 'GOTS']"
Brand_4959,Recycled Polyester,No,No,OEKO-TEX,"['Recycled Polyester', 'No', 'No', 'OEKO-TEX']"
Brand_4040,Recycled Polyester,Yes,Yes,GOTS,"['Recycled Polyester', 'Yes', 'Yes', 'GOTS']"
Brand_4006,Tencel,Yes,Yes,GOTS,"['Tencel', 'Yes', 'Yes', 'GOTS']"
Brand_1792,Recycled Polyester,No,Yes,OEKO-TEX,"['Recycled Polyester', 'No', 'Yes', 'OEKO-TEX']"
Brand_2356,Bamboo Fabric,No,No,GOTS,"['Bamboo Fabric', 'No', 'No', 'GOTS']"
Brand_1941,Organic Cotton,Yes,Yes,B Corp,"['Organic Cotton', 'Yes', 'Yes', 'B Corp']"
Brand_703,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_2443,Recycled Polyester,Yes,No,GOTS,"['Recycled Polyester', 'Yes', 'No', 'GOTS']"
Brand_3152,Hemp,No,Yes,B Corp,"['Hemp', 'No', 'Yes', 'B Corp']"
Brand_497,Bamboo Fabric,No,No,Fair Trade,"['Bamboo Fabric', 'No', 'No', 'Fair Trade']"
Brand_465,Organic Cotton,Yes,Yes,OEKO-TEX,"['Organic Cotton', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_2917,Organic Cotton,Yes,Yes,Fair Trade,"['Organic Cotton', 'Yes', 'Yes', 'Fair Trade']"
Brand_4509,Hemp,No,Yes,Fair Trade,"['Hemp', 'No', 'Yes', 'Fair Trade']"
Brand_173,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_3605,Recycled Polyester,No,No,B Corp,"['Recycled Polyester', 'No', 'No', 'B Corp']"
Brand_4992,Bamboo Fabric,No,Yes,GOTS,"['Bamboo Fabric', 'No', 'Yes', 'GOTS']"
Brand_2541,Recycled Polyester,Yes,Yes,GOTS,"['Recycled Polyester', 'Yes', 'Yes', 'GOTS']"
Brand_3551,Bamboo Fabric,Yes,No,Fair Trade,"['Bamboo Fabric', 'Yes', 'No', 'Fair Trade']"
Brand_3205,Bamboo Fabric,No,Yes,OEKO-TEX,"['Bamboo Fabric', 'No', 'Yes', 'OEKO-TEX']"
Brand_2261,Recycled Polyester,No,Yes,B Corp,"['Recycled Polyester', 'No', 'Yes', 'B Corp']"
Brand_2113,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_901,Vegan Leather,Yes,Yes,B Corp,"['Vegan Leather', 'Yes', 'Yes', 'B Corp']"
Brand_1447,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_3890,Tencel,No,Yes,GOTS,"['Tencel', 'No', 'Yes', 'GOTS']"
Brand_2698,Vegan Leather,No,No,GOTS,"['Vegan Leather', 'No', 'No', 'GOTS']"
Brand_3077,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_742,Organic Cotton,Yes,Yes,B Corp,"['Organic Cotton', 'Yes', 'Yes', 'B Corp']"
Brand_2294,Organic Cotton,No,Yes,B Corp,"['Organic Cotton', 'No', 'Yes', 'B Corp']"
Brand_2453,Tencel,No,Yes,OEKO-TEX,"['Tencel', 'No', 'Yes', 'OEKO-TEX']"
Brand_2846,Bamboo Fabric,Yes,No,Fair Trade,"['Bamboo Fabric', 'Yes', 'No', 'Fair Trade']"
Brand_4255,Bamboo Fabric,No,Yes,B Corp,"['Bamboo Fabric', 'No', 'Yes', 'B Corp']"
Brand_1207,Vegan Leather,No,No,GOTS,"['Vegan Leather', 'No', 'No', 'GOTS']"
Brand_510,Bamboo Fabric,Yes,Yes,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_4429,Tencel,Yes,No,B Corp,"['Tencel', 'Yes', 'No', 'B Corp']"
Brand_2844,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_3044,Recycled Polyester,Yes,Yes,B Corp,"['Recycled Polyester', 'Yes', 'Yes', 'B Corp']"
Brand_3606,Organic Cotton,Yes,Yes,OEKO-TEX,"['Organic Cotton', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_1550,Hemp,No,Yes,GOTS,"['Hemp', 'No', 'Yes', 'GOTS']"
Brand_3556,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_2203,Hemp,Yes,Yes,Fair Trade,"['Hemp', 'Yes', 'Yes', 'Fair Trade']"
Brand_2567,Hemp,No,No,Fair Trade,"['Hemp', 'No', 'No', 'Fair Trade']"
Brand_2908,Bamboo Fabric,Yes,No,GOTS,"['Bamboo Fabric', 'Yes', 'No', 'GOTS']"
Brand_2045,Recycled Polyester,No,No,B Corp,"['Recycled Polyester', 'No', 'No', 'B Corp']"
Brand_768,Organic Cotton,Yes,Yes,B Corp,"['Organic Cotton', 'Yes', 'Yes', 'B Corp']"
Brand_4069,Hemp,No,Yes,B Corp,"['Hemp', 'No', 'Yes', 'B Corp']"
Brand_422,Tencel,Yes,No,Cradle to Cradle,"['Tencel', 'Yes', 'No', 'Cradle to Cradle']"
Brand_124,Organic Cotton,Yes,No,GOTS,"['Organic Cotton', 'Yes', 'No', 'GOTS']"
Brand_4333,Tencel,Yes,Yes,GOTS,"['Tencel', 'Yes', 'Yes', 'GOTS']"
Brand_2852,Tencel,Yes,Yes,Cradle to Cradle,"['Tencel', 'Yes', 'Yes', 'Cradle to Cradle']"
Brand_820,Vegan Leather,Yes,No,B Corp,"['Vegan Leather', 'Yes', 'No', 'B Corp']"
Brand_1404,Tencel,Yes,No,OEKO-TEX,"['Tencel', 'Yes', 'No', 'OEKO-TEX']"
Brand_1383,Bamboo Fabric,Yes,No,GOTS,"['Bamboo Fabric', 'Yes', 'No', 'GOTS']"
Brand_2149,Vegan Leather,Yes,Yes,OEKO-TEX,"['Vegan Leather', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_4391,Hemp,Yes,No,GOTS,"['Hemp', 'Yes', 'No', 'GOTS']"
Brand_1576,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_1639,Hemp,No,Yes,GOTS,"['Hemp', 'No', 'Yes', 'GOTS']"
Brand_1796,Bamboo Fabric,Yes,Yes,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_4636,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_400,Recycled Polyester,Yes,No,B Corp,"['Recycled Polyester', 'Yes', 'No', 'B Corp']"
Brand_2311,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_883,Hemp,Yes,Yes,GOTS,"['Hemp', 'Yes', 'Yes', 'GOTS']"
Brand_4744,Organic Cotton,No,Yes,B Corp,"['Organic Cotton', 'No', 'Yes', 'B Corp']"
Brand_1353,Organic Cotton,No,Yes,GOTS,"['Organic Cotton', 'No', 'Yes', 'GOTS']"
Brand_3426,Organic Cotton,No,No,B Corp,"['Organic Cotton', 'No', 'No', 'B Corp']"
Brand_4734,Recycled Polyester,No,No,OEKO-TEX,"['Recycled Polyester', 'No', 'No', 'OEKO-TEX']"
Brand_2131,Tencel,Yes,No,GOTS,"['Tencel', 'Yes', 'No', 'GOTS']"
Brand_983,Hemp,No,Yes,Fair Trade,"['Hemp', 'No', 'Yes', 'Fair Trade']"
Brand_457,Organic Cotton,No,Yes,OEKO-TEX,"['Organic Cotton', 'No', 'Yes', 'OEKO-TEX']"
Brand_1080,Vegan Leather,Yes,Yes,B Corp,"['Vegan Leather', 'Yes', 'Yes', 'B Corp']"
Brand_1951,Tencel,No,No,Fair Trade,"['Tencel', 'No', 'No', 'Fair Trade']"
Brand_690,Recycled Polyester,Yes,No,Fair Trade,"['Recycled Polyester', 'Yes', 'No', 'Fair Trade']"
Brand_2430,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_642,Hemp,No,No,B Corp,"['Hemp', 'No', 'No', 'B Corp']"
Brand_2393,Organic Cotton,Yes,Yes,OEKO-TEX,"['Organic Cotton', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_2826,Recycled Polyester,Yes,No,B Corp,"['Recycled Polyester', 'Yes', 'No', 'B Corp']"
Brand_1954,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_2986,Recycled Polyester,Yes,No,OEKO-TEX,"['Recycled Polyester', 'Yes', 'No', 'OEKO-TEX']"
Brand_4086,Recycled Polyester,Yes,Yes,Fair Trade,"['Recycled Polyester', 'Yes', 'Yes', 'Fair Trade']"
Brand_3740,Hemp,No,No,B Corp,"['Hemp', 'No', 'No', 'B Corp']"
Brand_2711,Tencel,No,No,OEKO-TEX,"['Tencel', 'No', 'No', 'OEKO-TEX']"
Brand_4127,Organic Cotton,Yes,Yes,GOTS,"['Organic Cotton', 'Yes', 'Yes', 'GOTS']"
Brand_4961,Organic Cotton,No,No,OEKO-TEX,"['Organic Cotton', 'No', 'No', 'OEKO-TEX']"
Brand_3182,Tencel,Yes,Yes,GOTS,"['Tencel', 'Yes', 'Yes', 'GOTS']"
Brand_1885,Tencel,Yes,Yes,GOTS,"['Tencel', 'Yes', 'Yes', 'GOTS']"
Brand_4856,Tencel,Yes,No,Fair Trade,"['Tencel', 'Yes', 'No', 'Fair Trade']"
Brand_390,Recycled Polyester,Yes,Yes,GOTS,"['Recycled Polyester', 'Yes', 'Yes', 'GOTS']"
Brand_2495,Organic Cotton,Yes,Yes,Fair Trade,"['Organic Cotton', 'Yes', 'Yes', 'Fair Trade']"
Brand_4728,Bamboo Fabric,No,No,B Corp,"['Bamboo Fabric', 'No', 'No', 'B Corp']"
Brand_4708,Hemp,No,No,B Corp,"['Hemp', 'No', 'No', 'B Corp']"
Brand_846,Organic Cotton,No,No,OEKO-TEX,"['Organic Cotton', 'No', 'No', 'OEKO-TEX']"
Brand_543,Vegan Leather,Yes,Yes,Fair Trade,"['Vegan Leather', 'Yes', 'Yes', 'Fair Trade']"
Brand_92,Vegan Leather,No,No,B Corp,"['Vegan Leather', 'No', 'No', 'B Corp']"
Brand_4895,Recycled Polyester,Yes,No,Fair Trade,"['Recycled Polyester', 'Yes', 'No', 'Fair Trade']"
Brand_1980,Recycled Polyester,Yes,No,OEKO-TEX,"['Recycled Polyester', 'Yes', 'No', 'OEKO-TEX']"
Brand_3054,Bamboo Fabric,No,No,OEKO-TEX,"['Bamboo Fabric', 'No', 'No', 'OEKO-TEX']"
Brand_4258,Bamboo Fabric,No,Yes,GOTS,"['Bamboo Fabric', 'No', 'Yes', 'GOTS']"
Brand_4816,Recycled Polyester,Yes,Yes,B Corp,"['Recycled Polyester', 'Yes', 'Yes', 'B Corp']"
Brand_2530,Vegan Leather,No,Yes,GOTS,"['Vegan Leather', 'No', 'Yes', 'GOTS']"
Brand_1677,Vegan Leather,Yes,Yes,GOTS,"['Vegan Leather', 'Yes', 'Yes', 'GOTS']"
Brand_1049,Bamboo Fabric,Yes,Yes,Fair Trade,"['Bamboo Fabric', 'Yes', 'Yes', 'Fair Trade']"
Brand_1961,Recycled Polyester,No,No,B Corp,"['Recycled Polyester', 'No', 'No', 'B Corp']"
Brand_2531,Organic Cotton,Yes,Yes,GOTS,"['Organic Cotton', 'Yes', 'Yes', 'GOTS']"
Brand_3669,Bamboo Fabric,No,Yes,GOTS,"['Bamboo Fabric', 'No', 'Yes', 'GOTS']"
Brand_238,Bamboo Fabric,Yes,No,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'No', 'OEKO-TEX']"
Brand_4704,Recycled Polyester,No,No,B Corp,"['Recycled Polyester', 'No', 'No', 'B Corp']"
Brand_4907,Tencel,No,No,Fair Trade,"['Tencel', 'No', 'No', 'Fair Trade']"
Brand_1134,Bamboo Fabric,Yes,Yes,B Corp,"['Bamboo Fabric', 'Yes', 'Yes', 'B Corp']"
Brand_2881,Hemp,Yes,No,Fair Trade,"['Hemp', 'Yes', 'No', 'Fair Trade']"
Brand_1806,Tencel,No,Yes,Fair Trade,"['Tencel', 'No', 'Yes', 'Fair Trade']"
Brand_4675,Organic Cotton,No,Yes,OEKO-TEX,"['Organic Cotton', 'No', 'Yes', 'OEKO-TEX']"
Brand_164,Recycled Polyester,No,Yes,Cradle to Cradle,"['Recycled Polyester', 'No', 'Yes', 'Cradle to Cradle']"
Brand_3802,Bamboo Fabric,Yes,Yes,Fair Trade,"['Bamboo Fabric', 'Yes', 'Yes', 'Fair Trade']"
Brand_4953,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_4901,Tencel,No,No,B Corp,"['Tencel', 'No', 'No', 'B Corp']"
Brand_3639,Hemp,No,Yes,Fair Trade,"['Hemp', 'No', 'Yes', 'Fair Trade']"
Brand_3758,Tencel,No,No,GOTS,"['Tencel', 'No', 'No', 'GOTS']"
Brand_3483,Organic Cotton,Yes,No,B Corp,"['Organic Cotton', 'Yes', 'No', 'B Corp']"
Brand_3957,Tencel,Yes,No,Fair Trade,"['Tencel', 'Yes', 'No', 'Fair Trade']"
Brand_2002,Hemp,No,No,OEKO-TEX,"['Hemp', 'No', 'No', 'OEKO-TEX']"
Brand_1812,Recycled Polyester,No,No,OEKO-TEX,"['Recycled Polyester', 'No', 'No', 'OEKO-TEX']"
Brand_3387,Recycled Polyester,Yes,No,B Corp,"['Recycled Polyester', 'Yes', 'No', 'B Corp']"
Brand_2907,Hemp,Yes,No,Fair Trade,"['Hemp', 'Yes', 'No', 'Fair Trade']"
Brand_3429,Organic Cotton,Yes,No,GOTS,"['Organic Cotton', 'Yes', 'No', 'GOTS']"
Brand_1429,Bamboo Fabric,Yes,No,GOTS,"['Bamboo Fabric', 'Yes', 'No', 'GOTS']"
Brand_3933,Recycled Polyester,Yes,Yes,Fair Trade,"['Recycled Polyester', 'Yes', 'Yes', 'Fair Trade']"
Brand_4473,Hemp,Yes,Yes,OEKO-TEX,"['Hemp', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_3700,Bamboo Fabric,Yes,Yes,Fair Trade,"['Bamboo Fabric', 'Yes', 'Yes', 'Fair Trade']"
Brand_4644,Tencel,Yes,Yes,OEKO-TEX,"['Tencel', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_4838,Hemp,No,No,Fair Trade,"['Hemp', 'No', 'No', 'Fair Trade']"
Brand_4631,Tencel,Yes,Yes,Fair Trade,"['Tencel', 'Yes', 'Yes', 'Fair Trade']"
Brand_1453,Organic Cotton,No,No,OEKO-TEX,"['Organic Cotton', 'No', 'No', 'OEKO-TEX']"
Brand_594,Vegan Leather,No,No,OEKO-TEX,"['Vegan Leather', 'No', 'No', 'OEKO-TEX']"
Brand_2726,Bamboo Fabric,No,Yes,Fair Trade,"['Bamboo Fabric', 'No', 'Yes', 'Fair Trade']"
Brand_42,Hemp,Yes,Yes,GOTS,"['Hemp', 'Yes', 'Yes', 'GOTS']"
Brand_561,Organic Cotton,No,No,GOTS,"['Organic Cotton', 'No', 'No', 'GOTS']"
Brand_3188,Organic Cotton,No,Yes,Fair Trade,"['Organic Cotton', 'No', 'Yes', 'Fair Trade']"
Brand_4199,Organic Cotton,Yes,No,OEKO-TEX,"['Organic Cotton', 'Yes', 'No', 'OEKO-TEX']"
Brand_244,Organic Cotton,No,Yes,B Corp,"['Organic Cotton', 'No', 'Yes', 'B Corp']"
Brand_1340,Hemp,No,No,B Corp,"['Hemp', 'No', 'No', 'B Corp']"
Brand_3356,Organic Cotton,Yes,Yes,Fair Trade,"['Organic Cotton', 'Yes', 'Yes', 'Fair Trade']"
Brand_3216,Recycled Polyester,No,Yes,GOTS,"['Recycled Polyester', 'No', 'Yes', 'GOTS']"
Brand_406,Bamboo Fabric,Yes,Yes,GOTS,"['Bamboo Fabric', 'Yes', 'Yes', 'GOTS']"
Brand_1443,Recycled Polyester,Yes,No,GOTS,"['Recycled Polyester', 'Yes', 'No', 'GOTS']"
Brand_262,Organic Cotton,No,Yes,GOTS,"['Organic Cotton', 'No', 'Yes', 'GOTS']"
Brand_3003,Recycled Polyester,Yes,Yes,Fair Trade,"['Recycled Polyester', 'Yes', 'Yes', 'Fair Trade']"
Brand_1690,Bamboo Fabric,Yes,Yes,OEKO-TEX,"['Bamboo Fabric', 'Yes', 'Yes', 'OEKO-TEX']"
Brand_1726,Hemp,Yes,No,OEKO-TEX,"['Hemp', 'Yes', 'No', 'OEKO-TEX']"
